customer_id,productid,purchaseDate
61707,1110,2016-02-26 14:58:45
18071,1110,2016-02-26 15:06:53
61707,1070,2016-02-26 15:09:19
88540,1150,2016-02-26 15:27:23
50009,1110,2016-02-26 15:40:15
52515,1110,2016-02-26 18:19:04
8409,1110,2016-02-26 18:29:50
8219,1110,2016-02-26 18:37:04
54467,1110,2016-02-26 18:53:30
54467,1070,2016-02-26 18:57:14
99515,1110,2016-02-26 19:57:50
8685,1110,2016-02-26 20:03:43
9259,1080,2016-02-26 23:55:09
18665,1110,2016-02-27 08:29:15
18255,1110,2016-02-27 08:42:42
74105,1110,2016-02-27 10:58:14
869,1150,2016-02-27 15:23:45
47075,1150,2016-02-27 22:21:13
8951,1270,2016-02-28 02:22:28
87891,1110,2016-02-28 06:19:42
44481,1110,2016-02-28 12:56:25
16871,1110,2016-02-28 15:39:17
94760,1110,2016-02-28 16:39:09
47075,1370,2016-02-28 16:42:57
7255,1110,2016-02-28 18:15:11
6045,1110,2016-02-28 20:00:50
92665,1370,2016-02-28 20:51:28
46205,1110,2016-02-28 21:47:19
1149,1110,2016-02-28 21:48:48
6759,1150,2016-02-28 21:53:09
24007,1080,2016-02-28 22:14:26
24007,1370,2016-02-28 22:16:27
5105,1110,2016-02-28 23:45:52
8951,1230,2016-02-29 03:00:13
80451,1110,2016-02-29 03:12:02
98087,1270,2016-02-29 05:26:26
96167,1110,2016-02-29 06:58:13
96167,1070,2016-02-29 07:04:10
47547,1110,2016-02-29 07:37:27
62615,1110,2016-02-29 11:31:29
17175,1370,2016-02-29 13:00:29
77507,1110,2016-02-29 13:38:41
56799,1110,2016-02-29 13:39:04
48700,1110,2016-02-29 13:54:28
14221,1110,2016-02-29 14:24:53
6585,1110,2016-02-29 14:36:51
26247,1110,2016-02-29 14:39:44
48870,1110,2016-02-29 14:43:52
6759,1110,2016-02-29 16:25:01
10199,1110,2016-02-29 18:07:49
79045,1110,2016-02-29 18:16:16
51505,1110,2016-02-29 19:19:30
40160,1220,2016-02-29 20:06:56
16055,1110,2016-02-29 20:24:01
16055,1370,2016-02-29 20:30:33
50170,1110,2016-02-29 20:46:12
14101,1110,2016-02-29 21:47:20
50577,1110,2016-02-29 22:41:54
85509,1110,2016-02-29 23:33:57
51090,1110,2016-03-01 02:38:18
51049,1080,2016-03-01 05:41:24
74587,1110,2016-03-01 08:57:37
70879,1110,2016-03-01 10:00:27
70879,1070,2016-03-01 10:13:05
52047,1370,2016-03-01 10:39:23
77651,1110,2016-03-01 11:15:51
64165,1110,2016-03-01 11:23:36
52185,1110,2016-03-01 11:31:41
91107,1080,2016-03-01 11:49:20
46841,1110,2016-03-01 13:05:39
61110,1110,2016-03-01 13:28:19
88485,1110,2016-03-01 13:47:39
52625,1110,2016-03-01 14:00:11
55545,1110,2016-03-01 14:49:41
14899,1110,2016-03-01 15:47:43
52925,1110,2016-03-01 15:49:09
2789,1110,2016-03-01 16:01:48
50580,1110,2016-03-01 16:04:33
75905,1110,2016-03-01 16:28:53
5605,1110,2016-03-01 16:40:24
70809,1110,2016-03-01 16:41:50
51970,1110,2016-03-01 16:50:23
28247,1110,2016-03-01 17:02:01
22861,1110,2016-03-01 17:09:35
28247,1370,2016-03-01 17:12:39
61247,1110,2016-03-01 17:13:59
28247,1070,2016-03-01 17:15:06
50209,1110,2016-03-01 17:18:29
74059,1110,2016-03-01 17:22:59
19075,1110,2016-03-01 17:29:55
827,1110,2016-03-01 17:39:24
62779,1110,2016-03-01 17:43:54
46040,1110,2016-03-01 17:47:05
80085,1110,2016-03-01 17:58:44
19075,1370,2016-03-01 17:59:27
80085,1070,2016-03-01 18:00:43
50075,1110,2016-03-01 18:01:51
22615,1110,2016-03-01 18:14:16
40069,1110,2016-03-01 18:21:31
56657,1080,2016-03-01 18:30:10
50479,1110,2016-03-01 18:34:53
94249,1110,2016-03-01 19:01:43
94249,1070,2016-03-01 19:04:48
50605,1110,2016-03-01 19:22:46
28179,1110,2016-03-01 19:28:19
50669,1110,2016-03-01 19:30:02
50721,1110,2016-03-01 19:48:47
88849,1110,2016-03-01 20:04:25
88849,1370,2016-03-01 20:08:09
12450,1370,2016-03-01 20:10:38
50789,1110,2016-03-01 20:15:22
50801,1110,2016-03-01 20:19:08
67175,1110,2016-03-01 20:25:47
15505,1080,2016-03-01 20:26:43
50890,1110,2016-03-01 20:45:43
19617,1110,2016-03-01 21:03:28
50951,1110,2016-03-01 21:03:43
14017,1110,2016-03-01 21:04:58
77265,1110,2016-03-01 21:08:43
19147,1110,2016-03-01 21:17:15
54025,1110,2016-03-01 21:25:39
14750,1370,2016-03-01 21:26:21
68495,1110,2016-03-01 21:29:10
4191,1110,2016-03-01 21:33:33
54067,1110,2016-03-01 21:41:02
54080,1110,2016-03-01 21:46:44
54099,1110,2016-03-01 21:52:12
54100,1110,2016-03-01 21:53:23
54217,1110,2016-03-01 22:30:21
54217,1370,2016-03-01 22:33:09
48627,1110,2016-03-01 22:48:23
12525,1110,2016-03-01 22:59:17
54285,1110,2016-03-01 23:01:19
85141,1110,2016-03-01 23:07:44
99651,1110,2016-03-01 23:08:00
4881,1110,2016-03-01 23:11:13
75509,1110,2016-03-01 23:23:38
46040,1370,2016-03-01 23:26:35
54421,1110,2016-03-01 23:50:34
80271,1110,2016-03-01 23:53:26
589,1110,2016-03-02 00:07:41
589,1070,2016-03-02 00:10:17
54505,1110,2016-03-02 00:23:19
54505,1370,2016-03-02 00:26:35
27057,1110,2016-03-02 00:31:31
725,1110,2016-03-02 00:34:34
29250,1110,2016-03-02 00:59:14
70220,1080,2016-03-02 01:09:08
6547,1110,2016-03-02 01:19:49
54657,1110,2016-03-02 01:27:28
80509,1110,2016-03-02 01:30:57
54691,1110,2016-03-02 01:51:17
71677,1110,2016-03-02 01:52:33
27725,1110,2016-03-02 01:57:57
54769,1110,2016-03-02 02:36:48
54770,1110,2016-03-02 02:40:17
88497,1110,2016-03-02 02:57:27
54821,1110,2016-03-02 03:09:39
7255,1270,2016-03-02 17:50:37
88289,1110,2016-03-02 21:35:13
12800,1110,2016-03-02 22:29:04
1709,1110,2016-03-02 23:34:25
1709,1370,2016-03-02 23:47:28
59065,1330,2016-03-03 02:22:32
97691,1370,2016-03-03 09:18:16
97691,1050,2016-03-03 09:19:12
97691,1070,2016-03-03 09:20:05
10120,1370,2016-03-03 09:58:54
4191,1270,2016-03-03 11:40:28
40777,1080,2016-03-03 11:47:53
15167,1330,2016-03-03 12:11:15
5277,1370,2016-03-03 13:32:47
5277,1050,2016-03-03 13:35:52
86010,1140,2016-03-03 14:19:02
86010,1310,2016-03-03 14:20:59
61641,1370,2016-03-03 16:50:55
61701,1110,2016-03-03 17:29:33
9807,1330,2016-03-03 17:56:54
18017,1370,2016-03-03 23:55:45
6400,1370,2016-03-04 00:00:37
5790,1370,2016-03-04 00:35:52
2077,1370,2016-03-04 12:33:32
5001,1310,2016-03-04 17:24:55
57907,1110,2016-03-04 21:26:41
78409,1020,2016-03-05 04:35:59
44900,1110,2016-03-05 15:14:31
27570,1210,2016-03-06 01:10:37
29675,1110,2016-03-07 04:52:22
5000,1330,2016-03-07 09:09:30
5000,1050,2016-03-07 09:11:26
26701,1370,2016-03-07 09:16:36
8925,1310,2016-03-07 17:11:06
18659,1110,2016-03-08 01:35:17
54769,1310,2016-03-08 02:55:27
80175,1080,2016-03-08 11:40:38
40541,1080,2016-03-08 13:09:22
29721,1140,2016-03-08 16:19:41
97089,1110,2016-03-08 16:25:40
8277,1310,2016-03-08 16:28:06
8277,1110,2016-03-08 16:29:35
74105,1020,2016-03-08 16:40:27
14821,1020,2016-03-08 17:50:49
40025,1310,2016-03-08 21:22:29
80595,1110,2016-03-08 22:04:24
7929,1310,2016-03-08 23:20:42
87,1310,2016-03-08 23:29:19
90009,1110,2016-03-09 01:14:22
6717,1370,2016-03-09 05:54:23
6717,1050,2016-03-09 05:57:16
27,1140,2016-03-09 09:51:46
29895,1110,2016-03-09 14:10:19
41777,1110,2016-03-09 20:52:25
4050,1370,2016-03-09 21:07:52
85251,1330,2016-03-09 21:37:03
85251,1050,2016-03-09 21:41:48
41100,1110,2016-03-09 22:49:54
27107,1370,2016-03-10 00:05:43
1090,1110,2016-03-10 02:54:06
26821,1200,2016-03-10 08:05:47
80117,1370,2016-03-10 12:18:14
807,1050,2016-03-10 14:16:35
6759,1370,2016-03-10 14:47:55
807,1370,2016-03-10 16:56:03
88601,1370,2016-03-10 18:19:00
959,1370,2016-03-10 20:53:27
90510,1050,2016-03-10 23:12:06
89797,1330,2016-03-10 23:18:05
41507,1370,2016-03-11 00:04:31
90519,1370,2016-03-11 01:57:13
59,1370,2016-03-11 02:39:53
1757,1110,2016-03-12 01:29:27
90079,1150,2016-03-13 12:16:20
95957,1150,2016-03-13 14:44:47
50901,1080,2016-03-14 06:43:42
62550,1370,2016-03-14 11:51:09
62550,1050,2016-03-14 11:55:32
62550,1060,2016-03-14 11:58:19
67425,1110,2016-03-14 12:05:01
51057,1370,2016-03-14 16:01:29
50901,1370,2016-03-14 16:42:11
65767,1370,2016-03-14 21:11:38
66165,1370,2016-03-14 21:23:42
58609,1370,2016-03-14 21:42:02
6829,1110,2016-03-15 01:22:28
917,1150,2016-03-15 08:25:03
68401,1330,2016-03-15 08:58:23
68401,1050,2016-03-15 09:02:25
57400,1370,2016-03-15 10:16:25
98951,1110,2016-03-15 15:59:17
9729,1370,2016-03-15 18:58:09
51181,1370,2016-03-15 21:02:40
55801,1110,2016-03-16 01:35:51
80020,1370,2016-03-16 04:39:57
57719,1110,2016-03-16 09:26:44
71801,1370,2016-03-16 11:04:31
50075,1110,2016-03-16 11:32:42
12727,1020,2016-03-16 13:49:25
60719,1370,2016-03-16 14:13:00
45950,1220,2016-03-16 15:41:38
60725,1370,2016-03-16 18:59:52
64041,1370,2016-03-16 19:04:28
55200,1140,2016-03-16 21:04:43
62015,1080,2016-03-16 21:17:44
62015,1370,2016-03-16 21:24:42
14679,1370,2016-03-16 21:26:15
62015,1070,2016-03-16 21:31:07
62015,1260,2016-03-16 21:41:23
68261,1370,2016-03-16 22:03:55
68229,1140,2016-03-17 01:32:04
47105,1140,2016-03-17 02:43:59
59520,1370,2016-03-17 05:03:57
60117,1370,2016-03-17 09:54:36
15791,1200,2016-03-17 10:04:44
60040,1330,2016-03-17 10:12:04
60040,1050,2016-03-17 10:18:27
60179,1370,2016-03-17 10:37:35
16545,1110,2016-03-17 11:25:25
66601,1370,2016-03-17 17:14:55
68400,1370,2016-03-17 17:37:21
47405,1370,2016-03-17 19:39:41
50060,1370,2016-03-17 21:31:57
60400,1330,2016-03-17 23:37:11
60400,1050,2016-03-17 23:41:50
18665,1370,2016-03-18 00:09:56
65607,1250,2016-03-18 04:32:29
66251,1330,2016-03-18 05:09:51
64220,1370,2016-03-18 21:05:55
57195,1110,2016-03-18 23:30:09
96887,1230,2016-03-19 05:58:59
5050,1020,2016-03-20 17:52:22
74745,1370,2016-03-21 07:18:34
74745,1060,2016-03-21 07:21:16
75879,1370,2016-03-21 09:29:21
75879,1050,2016-03-21 09:35:59
87829,1110,2016-03-21 10:52:22
94759,1330,2016-03-21 11:07:18
80815,1370,2016-03-21 12:20:57
99147,1370,2016-03-21 12:30:45
81640,1370,2016-03-21 17:58:40
82865,1370,2016-03-21 18:50:01
97619,1370,2016-03-21 19:00:12
97619,1070,2016-03-21 19:05:05
607,1370,2016-03-21 19:39:36
5427,1360,2016-03-21 19:44:13
1400,1110,2016-03-21 20:25:52
74600,1370,2016-03-21 21:09:33
90827,1370,2016-03-21 21:12:55
90827,1070,2016-03-21 21:21:26
99800,1110,2016-03-21 22:11:53
5427,1160,2016-03-22 01:29:55
94609,1370,2016-03-22 02:21:59
99570,1370,2016-03-22 02:43:47
81491,1370,2016-03-22 07:01:37
9109,1370,2016-03-22 17:31:21
495,1150,2016-03-22 18:34:05
9555,1110,2016-03-22 19:22:01
87241,1370,2016-03-22 20:02:05
87241,1050,2016-03-22 20:03:20
74987,1370,2016-03-22 23:20:50
79181,1370,2016-03-22 23:25:14
40590,1370,2016-03-23 01:06:41
99000,1370,2016-03-23 01:38:24
99000,1070,2016-03-23 06:14:20
81779,1110,2016-03-23 09:41:36
82695,1110,2016-03-23 09:47:21
5505,1020,2016-03-23 11:05:56
99841,1110,2016-03-23 13:04:41
77507,1370,2016-03-23 13:46:41
99779,1370,2016-03-23 14:34:00
40085,1370,2016-03-23 16:33:37
89055,1370,2016-03-23 16:35:16
90541,1110,2016-03-23 17:02:48
90541,1370,2016-03-23 17:18:44
5427,1080,2016-03-23 17:28:22
5427,1070,2016-03-23 17:29:01
91611,1110,2016-03-23 18:44:16
40711,1370,2016-03-23 20:00:29
97509,1370,2016-03-23 22:55:01
44410,1330,2016-03-23 23:44:34
44410,1050,2016-03-23 23:47:55
74860,1110,2016-03-24 00:27:09
87501,1370,2016-03-24 00:59:01
7089,1110,2016-03-24 06:05:19
9115,1230,2016-03-24 08:27:09
92641,1370,2016-03-24 10:24:06
86561,1370,2016-03-24 10:44:38
80220,1110,2016-03-24 13:32:10
46201,1370,2016-03-24 13:38:01
46201,1070,2016-03-24 13:43:25
2001,1370,2016-03-24 15:05:56
60079,1330,2016-03-24 15:06:19
2001,1070,2016-03-24 15:12:06
70559,1050,2016-03-24 16:35:39
70559,1070,2016-03-24 16:37:24
95005,1370,2016-03-24 16:58:30
70869,1110,2016-03-24 17:36:55
90281,1370,2016-03-24 20:10:34
47509,1370,2016-03-24 20:39:32
2555,1370,2016-03-24 20:41:14
400,1370,2016-03-24 21:07:15
80201,1370,2016-03-24 21:25:26
400,1050,2016-03-24 21:30:32
87047,1370,2016-03-24 21:44:25
98260,1370,2016-03-24 21:45:48
98260,1050,2016-03-24 21:57:10
68887,1370,2016-03-24 22:10:42
90405,1370,2016-03-24 22:10:56
68887,1060,2016-03-24 22:14:37
85669,1370,2016-03-24 22:27:34
47809,1050,2016-03-24 22:30:37
85669,1050,2016-03-24 22:31:03
85669,1070,2016-03-24 22:31:29
85669,1060,2016-03-24 22:31:42
98457,1370,2016-03-24 22:50:32
74517,1370,2016-03-24 23:34:15
48077,1370,2016-03-25 01:54:26
97051,1370,2016-03-25 02:18:42
94057,1370,2016-03-25 02:21:29
76441,1330,2016-03-25 05:20:33
27570,1370,2016-03-25 11:21:54
42617,1070,2016-03-25 15:12:11
70559,1370,2016-03-25 16:20:35
47809,1070,2016-03-25 17:11:00
1000,1310,2016-03-25 18:11:36
47809,1370,2016-03-25 19:45:52
50095,1150,2016-03-27 03:34:13
20601,1140,2016-03-27 22:00:53
20601,1110,2016-03-27 22:01:52
20601,1310,2016-03-27 22:02:42
409,1330,2016-03-28 08:09:09
17279,1310,2016-03-28 14:24:36
5427,1310,2016-03-28 15:17:40
59919,1370,2016-03-28 16:09:58
885,1330,2016-03-28 16:12:09
885,1050,2016-03-28 16:18:52
411,1110,2016-03-28 17:38:42
10101,1140,2016-03-28 22:02:31
70161,1140,2016-03-28 22:15:52
85509,1140,2016-03-28 22:21:22
875,1140,2016-03-28 22:22:48
60805,1140,2016-03-28 22:26:09
875,1110,2016-03-28 22:28:30
60881,1140,2016-03-28 22:41:12
22099,1370,2016-03-28 22:51:05
78067,1140,2016-03-28 22:55:41
22099,1070,2016-03-28 22:59:07
4480,1140,2016-03-28 23:06:04
4480,1310,2016-03-28 23:15:38
41700,1120,2016-03-28 23:18:37
1215,1310,2016-03-28 23:25:23
15577,1140,2016-03-28 23:53:28
61125,1110,2016-03-29 01:04:59
50095,1370,2016-03-29 02:48:31
28790,1110,2016-03-29 03:42:33
8627,1330,2016-03-29 03:57:50
8627,1050,2016-03-29 04:00:07
21810,1370,2016-03-29 07:04:05
61700,1140,2016-03-29 08:15:44
96575,1140,2016-03-29 08:22:28
96575,1310,2016-03-29 08:30:35
61799,1370,2016-03-29 08:45:12
18505,1370,2016-03-29 08:48:28
18505,1050,2016-03-29 08:54:02
22491,1370,2016-03-29 12:17:12
56280,1310,2016-03-29 12:31:51
25587,1370,2016-03-29 12:53:56
6161,1310,2016-03-29 13:51:18
62529,1120,2016-03-29 14:05:25
28550,1370,2016-03-29 14:47:30
28550,1050,2016-03-29 14:54:46
10407,1370,2016-03-29 16:41:43
62961,1020,2016-03-29 16:58:38
9595,1110,2016-03-29 22:29:54
60845,1230,2016-03-29 23:51:38
46899,1150,2016-03-30 00:16:34
9850,1310,2016-03-30 02:10:46
4125,1370,2016-03-30 07:01:57
4125,1070,2016-03-30 07:09:29
64509,1150,2016-03-30 07:46:46
70521,1140,2016-03-30 08:31:26
51700,1370,2016-03-30 10:52:56
20747,1110,2016-03-30 11:32:33
65250,1140,2016-03-30 13:55:08
40069,1140,2016-03-30 15:17:01
65560,1070,2016-03-30 15:29:53
40069,1310,2016-03-30 15:58:26
21961,1370,2016-03-30 17:25:15
14641,1370,2016-03-30 17:55:38
26450,1370,2016-03-30 20:32:39
9957,1370,2016-03-30 21:25:34
4547,1110,2016-03-30 22:13:33
78500,1070,2016-03-30 22:39:19
78500,1370,2016-03-30 22:44:56
21515,1370,2016-03-30 23:01:51
980,1370,2016-03-30 23:14:59
84251,1020,2016-03-30 23:17:30
15280,1370,2016-03-30 23:30:42
18405,1110,2016-03-30 23:43:15
41197,1370,2016-03-31 00:38:52
10901,1370,2016-03-31 01:15:19
12010,1370,2016-03-31 08:40:42
20727,1370,2016-03-31 09:44:03
40815,1120,2016-03-31 12:10:20
57007,1140,2016-03-31 12:17:56
68110,1020,2016-03-31 12:46:16
57625,1140,2016-03-31 13:11:58
21100,1140,2016-03-31 13:27:32
52910,1140,2016-03-31 13:32:48
17440,1370,2016-03-31 14:00:29
21100,1370,2016-03-31 14:12:10
26797,1370,2016-03-31 14:25:25
68090,1370,2016-03-31 14:45:21
68550,1140,2016-03-31 15:56:12
18459,1370,2016-03-31 16:42:07
8607,1370,2016-03-31 17:04:49
51181,1070,2016-03-31 17:45:50
29669,1370,2016-03-31 18:18:18
59400,1140,2016-03-31 21:37:28
25769,1360,2016-03-31 21:43:25
25769,1070,2016-03-31 21:45:05
61569,1140,2016-03-31 21:54:21
61569,1310,2016-03-31 21:57:45
91705,1080,2016-03-31 22:05:17
69461,1140,2016-03-31 23:06:47
69469,1070,2016-03-31 23:13:31
69497,1370,2016-03-31 23:24:01
69497,1050,2016-03-31 23:36:57
69497,1070,2016-03-31 23:40:15
69551,1370,2016-03-31 23:46:06
20100,1370,2016-03-31 23:54:50
4445,1370,2016-04-01 00:23:00
69757,1370,2016-04-01 02:12:44
2181,1370,2016-04-01 03:00:14
18540,1330,2016-04-01 03:01:32
48027,1140,2016-04-01 03:07:32
48027,1110,2016-04-01 03:10:40
2181,1050,2016-04-01 03:11:02
2181,1070,2016-04-01 03:14:40
2181,1060,2016-04-01 03:17:50
56775,1120,2016-04-01 03:19:33
2081,1120,2016-04-01 05:42:41
62929,1140,2016-04-01 06:21:16
46117,1140,2016-04-01 08:08:59
76049,1120,2016-04-01 10:23:05
76049,1110,2016-04-01 10:25:32
78700,1140,2016-04-01 10:51:46
7190,1140,2016-04-01 11:19:01
7190,1310,2016-04-01 11:20:17
70755,1140,2016-04-01 13:42:56
68621,1140,2016-04-01 14:58:24
68779,1120,2016-04-01 16:53:42
20069,1110,2016-04-01 17:53:27
80819,1140,2016-04-01 18:30:30
71277,1120,2016-04-01 18:30:58
80819,1310,2016-04-01 18:34:19
71020,1140,2016-04-01 18:56:47
19071,1140,2016-04-01 19:08:01
19071,1110,2016-04-01 19:10:24
19071,1260,2016-04-01 19:12:09
19071,1310,2016-04-01 19:13:45
71081,1140,2016-04-01 19:24:41
42459,1140,2016-04-01 19:39:14
71550,1140,2016-04-01 21:04:07
42665,1140,2016-04-01 21:15:36
86101,1140,2016-04-01 21:19:20
60745,1140,2016-04-01 21:39:45
48541,1140,2016-04-01 21:40:38
60079,1140,2016-04-01 22:05:16
20947,1140,2016-04-01 22:08:04
70460,1140,2016-04-01 22:50:21
4970,1140,2016-04-01 22:53:55
10100,1140,2016-04-01 23:04:44
71767,1140,2016-04-01 23:40:33
70417,1140,2016-04-01 23:46:03
941,1120,2016-04-02 00:00:39
941,1110,2016-04-02 00:04:11
941,1260,2016-04-02 00:04:42
941,1310,2016-04-02 00:06:23
71801,1140,2016-04-02 00:18:39
71900,1140,2016-04-02 01:28:44
97559,1140,2016-04-02 01:34:37
71960,1120,2016-04-02 01:47:47
71960,1110,2016-04-02 01:49:03
71960,1310,2016-04-02 01:52:42
71989,1140,2016-04-02 02:08:53
4405,1140,2016-04-02 02:15:20
5427,1120,2016-04-02 02:15:55
9095,1140,2016-04-02 02:27:59
72000,1140,2016-04-02 02:54:37
2249,1140,2016-04-02 03:03:41
71641,1230,2016-04-02 19:49:33
71641,1020,2016-04-02 20:21:24
50095,1310,2016-04-03 03:46:43
77415,1120,2016-04-03 08:32:27
74921,1140,2016-04-03 10:21:07
6779,1110,2016-04-03 22:12:18
6779,1370,2016-04-03 22:15:14
44945,1330,2016-04-04 09:26:14
45089,1370,2016-04-04 10:13:57
45089,1050,2016-04-04 11:19:13
45089,1070,2016-04-04 11:22:04
45089,1060,2016-04-04 11:24:19
70060,1150,2016-04-04 16:01:02
57509,1330,2016-04-04 17:50:58
49605,1370,2016-04-04 21:44:02
49605,1050,2016-04-04 21:47:27
56990,1370,2016-04-04 21:49:34
25269,1140,2016-04-04 22:52:09
50095,1230,2016-04-04 22:53:24
49605,1070,2016-04-04 23:01:51
4155,1370,2016-04-05 01:05:08
40491,1370,2016-04-05 07:16:11
9127,1330,2016-04-05 07:28:02
9127,1070,2016-04-05 07:31:30
80101,1230,2016-04-05 13:20:55
80421,1310,2016-04-05 14:20:29
5925,1070,2016-04-05 20:06:15
5925,1370,2016-04-05 20:27:58
5607,1310,2016-04-05 22:26:35
81581,1310,2016-04-05 23:31:26
9229,1370,2016-04-06 02:02:57
9229,1070,2016-04-06 02:10:04
9229,1060,2016-04-06 02:12:18
42009,1080,2016-04-06 12:14:40
70060,1140,2016-04-06 12:18:10
20601,1260,2016-04-06 13:32:42
80621,1370,2016-04-06 16:23:28
80621,1050,2016-04-06 16:31:34
80621,1060,2016-04-06 16:35:29
40029,1330,2016-04-06 17:10:05
84290,1110,2016-04-06 17:29:34
49257,1110,2016-04-06 18:37:14
40295,1110,2016-04-06 21:28:35
47611,1110,2016-04-06 22:25:52
47445,1370,2016-04-07 00:24:46
55417,1370,2016-04-07 01:40:33
55690,1370,2016-04-07 09:37:52
44445,1370,2016-04-07 12:54:45
86679,1140,2016-04-07 13:28:13
16219,1120,2016-04-07 13:53:18
56619,1370,2016-04-07 13:55:11
55670,1370,2016-04-07 15:16:43
50699,1370,2016-04-07 18:27:51
57250,1370,2016-04-07 18:48:59
5885,1370,2016-04-07 18:57:07
5505,1330,2016-04-07 20:12:22
6287,1330,2016-04-07 20:16:26
6287,1050,2016-04-07 20:23:46
6287,1060,2016-04-07 20:25:40
49265,1370,2016-04-07 21:02:01
10467,1140,2016-04-07 22:09:28
40121,1370,2016-04-07 22:28:49
49100,1370,2016-04-08 00:16:56
47150,1370,2016-04-08 00:40:41
47150,1050,2016-04-08 00:46:01
47150,1070,2016-04-08 00:51:14
47150,1060,2016-04-08 00:53:40
50065,1370,2016-04-08 00:54:12
48481,1370,2016-04-08 01:18:30
487,1330,2016-04-08 02:27:04
67010,1150,2016-04-08 02:44:03
67010,1250,2016-04-08 02:57:00
85011,1230,2016-04-08 08:41:19
89597,1230,2016-04-08 13:06:59
89597,1310,2016-04-08 13:18:23
8627,1110,2016-04-10 07:07:45
66045,1330,2016-04-11 10:17:13
97011,1330,2016-04-11 12:51:49
75649,1370,2016-04-11 13:53:23
97745,1370,2016-04-11 17:49:51
97745,1050,2016-04-11 17:58:37
60081,1370,2016-04-12 13:58:31
41101,1310,2016-04-12 14:17:24
70771,1330,2016-04-12 16:53:47
60179,1370,2016-04-13 14:55:15
850,1370,2016-04-13 20:25:11
60609,1110,2016-04-13 23:15:55
72825,1110,2016-04-13 23:51:02
60409,1370,2016-04-14 03:10:59
59015,1370,2016-04-14 05:30:18
74650,1370,2016-04-14 08:36:13
58079,1330,2016-04-14 12:35:50
70409,1370,2016-04-14 14:46:24
70409,1050,2016-04-14 14:58:27
62797,1370,2016-04-14 15:20:06
62825,1370,2016-04-14 17:57:46
62825,1050,2016-04-14 18:04:24
62825,1060,2016-04-14 18:07:39
60520,1370,2016-04-14 19:25:03
8420,1370,2016-04-14 22:04:42
69525,1330,2016-04-14 23:50:37
60501,1360,2016-04-15 01:09:21
75995,1370,2016-04-15 02:13:30
81929,1230,2016-04-15 13:06:07
57001,1370,2016-04-16 18:49:38
75719,1310,2016-04-18 01:09:13
91075,1370,2016-04-18 10:44:05
68887,1140,2016-04-18 14:44:37
94761,1370,2016-04-18 15:21:07
85600,1330,2016-04-18 15:34:07
87205,1370,2016-04-18 18:31:30
80117,1370,2016-04-18 22:59:07
80117,1050,2016-04-18 23:08:18
80117,1070,2016-04-18 23:16:59
87765,1370,2016-04-19 06:27:51
28905,1110,2016-04-19 07:02:41
78015,1310,2016-04-19 10:06:21
94809,1370,2016-04-19 14:52:43
94809,1070,2016-04-19 14:58:37
94509,1330,2016-04-20 07:01:06
94509,1070,2016-04-20 07:24:40
97011,1050,2016-04-20 12:46:04
68865,1050,2016-04-20 14:08:52
51181,1050,2016-04-20 18:39:53
86099,1230,2016-04-20 21:19:10
2275,1110,2016-04-20 22:37:34
92577,1140,2016-04-20 23:42:22
79881,1110,2016-04-21 02:24:31
87501,1050,2016-04-21 03:18:52
67821,1370,2016-04-21 03:42:22
79161,1370,2016-04-21 09:28:19
58811,1230,2016-04-21 10:21:28
80040,1370,2016-04-21 11:20:45
77651,1050,2016-04-21 11:40:05
70771,1050,2016-04-21 12:24:18
87765,1050,2016-04-21 12:35:56
17440,1050,2016-04-21 13:45:39
77789,1370,2016-04-21 14:01:58
86491,1370,2016-04-21 14:16:56
86491,1050,2016-04-21 14:18:01
86491,1070,2016-04-21 14:28:13
55670,1050,2016-04-21 14:56:35
80279,1370,2016-04-21 15:46:49
9007,1370,2016-04-21 17:03:16
9181,1370,2016-04-21 17:29:54
81159,1370,2016-04-21 17:34:15
79007,1370,2016-04-21 19:39:12
9651,1370,2016-04-21 19:45:49
9800,1050,2016-04-21 20:08:36
1401,1050,2016-04-21 20:54:49
92155,1370,2016-04-21 22:17:51
52079,1050,2016-04-21 22:32:32
9651,1050,2016-04-21 22:33:49
40717,1050,2016-04-21 22:44:54
40445,1370,2016-04-21 22:49:55
4125,1050,2016-04-21 23:17:45
67501,1370,2016-04-21 23:22:53
66165,1050,2016-04-21 23:25:30
60725,1050,2016-04-22 01:17:51
20727,1050,2016-04-22 01:19:33
79981,1370,2016-04-22 01:27:32
60117,1050,2016-04-22 01:43:56
90005,1370,2016-04-22 02:03:13
10901,1050,2016-04-22 02:21:32
40200,1020,2016-04-22 09:23:43
46020,1110,2016-04-23 13:15:34
56701,1370,2016-04-25 09:06:22
58207,1240,2016-04-25 14:26:00
60291,1370,2016-04-25 21:59:12
96049,1370,2016-04-25 22:01:03
64587,1370,2016-04-25 22:02:37
96049,1050,2016-04-25 22:05:27
60010,1370,2016-04-25 22:06:47
96049,1060,2016-04-25 22:07:46
27245,1370,2016-04-25 22:15:17
1871,1370,2016-04-25 22:16:12
60045,1370,2016-04-25 22:22:22
46557,1370,2016-04-25 22:24:19
60049,1370,2016-04-25 22:26:27
60045,1050,2016-04-25 22:28:44
2047,1370,2016-04-25 22:42:23
42065,1370,2016-04-25 22:44:37
60087,1370,2016-04-25 22:47:17
60095,1370,2016-04-25 22:52:21
41827,1370,2016-04-25 22:53:22
60095,1070,2016-04-25 23:01:58
10797,1370,2016-04-25 23:04:47
